0.00 Hz | Z: -4.93 Magnitude: 2510.86
3.91 Hz | Z: -4.86 Magnitude: 0.33
4.88 Hz | Z: -4.86 Magnitude: 0.75
5.86 Hz | Z: -4.86 Magnitude: 0.25
6.84 Hz | Z: -4.86 Magnitude: 1.09
7.81 Hz | Z: -4.86 Magnitude: 0.79
8.79 Hz | Z: -4.86 Magnitude: 0.81
9.77 Hz | Z: -4.86 Magnitude: 0.91
10.74 Hz | Z: -4.86 Magnitude: 0.71
11.72 Hz | Z: -4.85 Magnitude: 0.54
12.70 Hz | Z: -4.86 Magnitude: 0.61
13.67 Hz | Z: -4.86 Magnitude: 0.33
14.65 Hz | Z: -4.86 Magnitude: 0.14
15.63 Hz | Z: -4.86 Magnitude: 0.24
16.60 Hz | Z: -4.86 Magnitude: 0.36
17.58 Hz | Z: -4.86 Magnitude: 0.15
18.55 Hz | Z: -4.86 Magnitude: 0.27
19.53 Hz | Z: -4.86 Magnitude: 0.25
20.51 Hz | Z: -4.87 Magnitude: 0.19
21.48 Hz | Z: -4.87 Magnitude: 0.39
22.46 Hz | Z: -4.87 Magnitude: 0.31
23.44 Hz | Z: -4.87 Magnitude: 0.13
24.41 Hz | Z: -4.87 Magnitude: 0.31
25.39 Hz | Z: -4.88 Magnitude: 0.04
26.37 Hz | Z: -4.88 Magnitude: 0.27
27.34 Hz | Z: -4.88 Magnitude: 0.24
28.32 Hz | Z: -4.88 Magnitude: 0.10
29.30 Hz | Z: -4.87 Magnitude: 0.19
30.27 Hz | Z: -4.88 Magnitude: 0.15
31.25 Hz | Z: -4.88 Magnitude: 0.19
32.23 Hz | Z: -4.88 Magnitude: 0.07
33.20 Hz | Z: -4.88 Magnitude: 0.13
34.18 Hz | Z: -4.87 Magnitude: 0.09
35.16 Hz | Z: -4.87 Magnitude: 0.09
36.13 Hz | Z: -4.87 Magnitude: 0.22
37.11 Hz | Z: -4.87 Magnitude: 0.09
38.09 Hz | Z: -4.87 Magnitude: 0.06
39.06 Hz | Z: -4.87 Magnitude: 0.25
40.04 Hz | Z: -4.87 Magnitude: 0.05
41.02 Hz | Z: -4.86 Magnitude: 0.08
41.99 Hz | Z: -4.86 Magnitude: 0.03
42.97 Hz | Z: -4.86 Magnitude: 0.12
43.95 Hz | Z: -4.86 Magnitude: 0.02
44.92 Hz | Z: -4.86 Magnitude: 0.26
45.90 Hz | Z: -4.86 Magnitude: 0.15
46.88 Hz | Z: -4.86 Magnitude: 0.04
47.85 Hz | Z: -4.86 Magnitude: 0.02
48.83 Hz | Z: -4.86 Magnitude: 0.09
49.80 Hz | Z: -4.85 Magnitude: 0.03
50.78 Hz | Z: -4.85 Magnitude: 0.12
51.76 Hz | Z: -4.85 Magnitude: 0.10
52.73 Hz | Z: -4.85 Magnitude: 0.11
53.71 Hz | Z: -4.85 Magnitude: 0.09
54.69 Hz | Z: -4.84 Magnitude: 0.14
55.66 Hz | Z: -4.85 Magnitude: 0.10
56.64 Hz | Z: -4.85 Magnitude: 0.03
57.62 Hz | Z: -4.85 Magnitude: 0.11
58.59 Hz | Z: -4.85 Magnitude: 0.18
59.57 Hz | Z: -4.85 Magnitude: 0.09
60.55 Hz | Z: -4.85 Magnitude: 0.11
61.52 Hz | Z: -4.85 Magnitude: 0.14
62.50 Hz | Z: -4.86 Magnitude: 0.09
63.48 Hz | Z: -4.86 Magnitude: 0.16
64.45 Hz | Z: -4.86 Magnitude: 0.09
65.43 Hz | Z: -4.87 Magnitude: 0.16
66.41 Hz | Z: -4.87 Magnitude: 0.10
67.38 Hz | Z: -4.87 Magnitude: 0.02
68.36 Hz | Z: -4.87 Magnitude: 0.18
69.34 Hz | Z: -4.87 Magnitude: 0.08
70.31 Hz | Z: -4.87 Magnitude: 0.05
71.29 Hz | Z: -4.87 Magnitude: 0.04
72.27 Hz | Z: -4.87 Magnitude: 0.02
73.24 Hz | Z: -4.87 Magnitude: 0.09
74.22 Hz | Z: -4.87 Magnitude: 0.04
75.20 Hz | Z: -4.87 Magnitude: 0.06
76.17 Hz | Z: -4.86 Magnitude: 0.08
77.15 Hz | Z: -4.87 Magnitude: 0.03
78.12 Hz | Z: -4.87 Magnitude: 0.01
79.10 Hz | Z: -4.87 Magnitude: 0.07
80.08 Hz | Z: -4.86 Magnitude: 0.14
81.05 Hz | Z: -4.86 Magnitude: 0.02
82.03 Hz | Z: -4.86 Magnitude: 0.05
83.01 Hz | Z: -4.85 Magnitude: 0.04
83.98 Hz | Z: -4.86 Magnitude: 0.07
84.96 Hz | Z: -4.86 Magnitude: 0.12
85.94 Hz | Z: -4.85 Magnitude: 0.05
86.91 Hz | Z: -4.85 Magnitude: 0.05
87.89 Hz | Z: -4.85 Magnitude: 0.08
88.87 Hz | Z: -4.85 Magnitude: 0.10
89.84 Hz | Z: -4.85 Magnitude: 0.05
90.82 Hz | Z: -4.85 Magnitude: 0.10
91.80 Hz | Z: -4.85 Magnitude: 0.03
92.77 Hz | Z: -4.86 Magnitude: 0.05
93.75 Hz | Z: -4.86 Magnitude: 0.09
94.73 Hz | Z: -4.86 Magnitude: 0.06
95.70 Hz | Z: -4.86 Magnitude: 0.03
96.68 Hz | Z: -4.86 Magnitude: 0.06
97.66 Hz | Z: -4.86 Magnitude: 0.03
98.63 Hz | Z: -4.86 Magnitude: 0.03
99.61 Hz | Z: -4.86 Magnitude: 0.09
100.59 Hz | Z: -4.86 Magnitude: 0.07
101.56 Hz | Z: -4.86 Magnitude: 0.05
102.54 Hz | Z: -4.86 Magnitude: 0.01
103.52 Hz | Z: -4.86 Magnitude: 0.07
104.49 Hz | Z: -4.86 Magnitude: 0.04
105.47 Hz | Z: -4.86 Magnitude: 0.06
106.45 Hz | Z: -4.85 Magnitude: 0.05
107.42 Hz | Z: -4.86 Magnitude: 0.01
108.40 Hz | Z: -4.86 Magnitude: 0.05
109.37 Hz | Z: -4.86 Magnitude: 0.03
110.35 Hz | Z: -4.86 Magnitude: 0.04
111.33 Hz | Z: -4.86 Magnitude: 0.04
112.30 Hz | Z: -4.86 Magnitude: 0.08
113.28 Hz | Z: -4.86 Magnitude: 0.03
114.26 Hz | Z: -4.86 Magnitude: 0.03
115.23 Hz | Z: -4.86 Magnitude: 0.04
116.21 Hz | Z: -4.87 Magnitude: 0.01
117.19 Hz | Z: -4.86 Magnitude: 0.04
118.16 Hz | Z: -4.86 Magnitude: 0.04
119.14 Hz | Z: -4.86 Magnitude: 0.02
120.12 Hz | Z: -4.86 Magnitude: 0.03
121.09 Hz | Z: -4.86 Magnitude: 0.10
122.07 Hz | Z: -4.87 Magnitude: 0.03
123.05 Hz | Z: -4.87 Magnitude: 0.03
124.02 Hz | Z: -4.87 Magnitude: 0.08
125.00 Hz | Z: -4.86 Magnitude: 0.04
125.98 Hz | Z: -4.86 Magnitude: 0.06
126.95 Hz | Z: -4.86 Magnitude: 0.02
127.93 Hz | Z: -4.85 Magnitude: 0.08
128.91 Hz | Z: -4.85 Magnitude: 0.02
129.88 Hz | Z: -4.85 Magnitude: 0.04
130.86 Hz | Z: -4.86 Magnitude: 0.01
131.84 Hz | Z: -4.86 Magnitude: 0.04
132.81 Hz | Z: -4.85 Magnitude: 0.02
133.79 Hz | Z: -4.86 Magnitude: 0.03
134.77 Hz | Z: -4.86 Magnitude: 0.02
135.74 Hz | Z: -4.86 Magnitude: 0.03
136.72 Hz | Z: -4.86 Magnitude: 0.04
137.70 Hz | Z: -4.87 Magnitude: 0.04
138.67 Hz | Z: -4.87 Magnitude: 0.02
139.65 Hz | Z: -4.87 Magnitude: 0.04
140.62 Hz | Z: -4.87 Magnitude: 0.03
141.60 Hz | Z: -4.87 Magnitude: 0.02
142.58 Hz | Z: -4.87 Magnitude: 0.05
143.55 Hz | Z: -4.87 Magnitude: 0.06
144.53 Hz | Z: -4.87 Magnitude: 0.01
145.51 Hz | Z: -4.87 Magnitude: 0.03
146.48 Hz | Z: -4.87 Magnitude: 0.01
147.46 Hz | Z: -4.87 Magnitude: 0.04
148.44 Hz | Z: -4.87 Magnitude: 0.00
149.41 Hz | Z: -4.87 Magnitude: 0.04
150.39 Hz | Z: -4.87 Magnitude: 0.02
151.37 Hz | Z: -4.87 Magnitude: 0.01
152.34 Hz | Z: -4.87 Magnitude: 0.03
153.32 Hz | Z: -4.86 Magnitude: 0.03
154.30 Hz | Z: -4.86 Magnitude: 0.03
155.27 Hz | Z: -4.87 Magnitude: 0.01
156.25 Hz | Z: -4.86 Magnitude: 0.03
157.23 Hz | Z: -4.86 Magnitude: 0.02
158.20 Hz | Z: -4.87 Magnitude: 0.01
159.18 Hz | Z: -4.86 Magnitude: 0.02
160.16 Hz | Z: -4.86 Magnitude: 0.05
161.13 Hz | Z: -4.86 Magnitude: 0.01
162.11 Hz | Z: -4.86 Magnitude: 0.02
163.09 Hz | Z: -4.86 Magnitude: 0.02
164.06 Hz | Z: -4.86 Magnitude: 0.02
165.04 Hz | Z: -4.87 Magnitude: 0.05
166.02 Hz | Z: -4.87 Magnitude: 0.03
166.99 Hz | Z: -4.87 Magnitude: 0.02
167.97 Hz | Z: -4.87 Magnitude: 0.04
168.95 Hz | Z: -4.87 Magnitude: 0.03
169.92 Hz | Z: -4.86 Magnitude: 0.04
170.90 Hz | Z: -4.86 Magnitude: 0.02
171.87 Hz | Z: -4.86 Magnitude: 0.04
172.85 Hz | Z: -4.85 Magnitude: 0.04
173.83 Hz | Z: -4.86 Magnitude: 0.06
174.80 Hz | Z: -4.86 Magnitude: 0.04
175.78 Hz | Z: -4.86 Magnitude: 0.01
176.76 Hz | Z: -4.86 Magnitude: 0.05
177.73 Hz | Z: -4.86 Magnitude: 0.02
178.71 Hz | Z: -4.86 Magnitude: 0.05
179.69 Hz | Z: -4.85 Magnitude: 0.04
180.66 Hz | Z: -4.85 Magnitude: 0.00
181.64 Hz | Z: -4.85 Magnitude: 0.03
182.62 Hz | Z: -4.85 Magnitude: 0.05
183.59 Hz | Z: -4.85 Magnitude: 0.02
184.57 Hz | Z: -4.86 Magnitude: 0.02
185.55 Hz | Z: -4.86 Magnitude: 0.01
186.52 Hz | Z: -4.86 Magnitude: 0.02
187.50 Hz | Z: -4.86 Magnitude: 0.02
188.48 Hz | Z: -4.86 Magnitude: 0.04
189.45 Hz | Z: -4.86 Magnitude: 0.02
190.43 Hz | Z: -4.85 Magnitude: 0.04
191.41 Hz | Z: -4.85 Magnitude: 0.01
192.38 Hz | Z: -4.86 Magnitude: 0.01
193.36 Hz | Z: -4.85 Magnitude: 0.01
194.34 Hz | Z: -4.85 Magnitude: 0.02
195.31 Hz | Z: -4.85 Magnitude: 0.03
196.29 Hz | Z: -4.85 Magnitude: 0.04
197.27 Hz | Z: -4.85 Magnitude: 0.03
198.24 Hz | Z: -4.85 Magnitude: 0.05
199.22 Hz | Z: -4.85 Magnitude: 0.03
200.20 Hz | Z: -4.85 Magnitude: 0.01
201.17 Hz | Z: -4.85 Magnitude: 0.02
202.15 Hz | Z: -4.86 Magnitude: 0.04
203.12 Hz | Z: -4.86 Magnitude: 0.02
204.10 Hz | Z: -4.87 Magnitude: 0.03
205.08 Hz | Z: -4.87 Magnitude: 0.01
206.05 Hz | Z: -4.87 Magnitude: 0.03
207.03 Hz | Z: -4.87 Magnitude: 0.03
208.01 Hz | Z: -4.87 Magnitude: 0.02
208.98 Hz | Z: -4.88 Magnitude: 0.04
209.96 Hz | Z: -4.87 Magnitude: 0.01
210.94 Hz | Z: -4.87 Magnitude: 0.04
211.91 Hz | Z: -4.87 Magnitude: 0.01
212.89 Hz | Z: -4.87 Magnitude: 0.02
213.87 Hz | Z: -4.87 Magnitude: 0.01
214.84 Hz | Z: -4.87 Magnitude: 0.02
215.82 Hz | Z: -4.87 Magnitude: 0.01
216.80 Hz | Z: -4.87 Magnitude: 0.01
217.77 Hz | Z: -4.87 Magnitude: 0.04
218.75 Hz | Z: -4.87 Magnitude: 0.03
219.73 Hz | Z: -4.87 Magnitude: 0.03
220.70 Hz | Z: -4.87 Magnitude: 0.01
221.68 Hz | Z: -4.87 Magnitude: 0.01
222.66 Hz | Z: -4.87 Magnitude: 0.02
223.63 Hz | Z: -4.87 Magnitude: 0.03
224.61 Hz | Z: -4.87 Magnitude: 0.01
225.59 Hz | Z: -4.87 Magnitude: 0.03
226.56 Hz | Z: -4.87 Magnitude: 0.04
227.54 Hz | Z: -4.87 Magnitude: 0.02
228.52 Hz | Z: -4.87 Magnitude: 0.03
229.49 Hz | Z: -4.87 Magnitude: 0.01
230.47 Hz | Z: -4.86 Magnitude: 0.03
231.45 Hz | Z: -4.86 Magnitude: 0.01
232.42 Hz | Z: -4.86 Magnitude: 0.02
233.40 Hz | Z: -4.85 Magnitude: 0.03
234.37 Hz | Z: -4.85 Magnitude: 0.03
235.35 Hz | Z: -4.85 Magnitude: 0.01
236.33 Hz | Z: -4.85 Magnitude: 0.02
237.30 Hz | Z: -4.85 Magnitude: 0.03
238.28 Hz | Z: -4.85 Magnitude: 0.01
239.26 Hz | Z: -4.85 Magnitude: 0.04
240.23 Hz | Z: -4.85 Magnitude: 0.03
241.21 Hz | Z: -4.85 Magnitude: 0.04
242.19 Hz | Z: -4.85 Magnitude: 0.03
243.16 Hz | Z: -4.85 Magnitude: 0.05
244.14 Hz | Z: -4.85 Magnitude: 0.03
245.12 Hz | Z: -4.85 Magnitude: 0.02
246.09 Hz | Z: -4.85 Magnitude: 0.00
247.07 Hz | Z: -4.85 Magnitude: 0.03
248.05 Hz | Z: -4.85 Magnitude: 0.05
249.02 Hz | Z: -4.85 Magnitude: 0.04
Peak: 7.08
Loop: 8
0.00 Hz | Z: -4.85 Magnitude: 2476.32
0.98 Hz | Z: -4.85 Magnitude: 1.35
1.95 Hz | Z: -4.85 Magnitude: 0.67
2.93 Hz | Z: -4.84 Magnitude: 0.64
3.91 Hz | Z: -4.84 Magnitude: 0.82
4.88 Hz | Z: -4.83 Magnitude: 0.47
5.86 Hz | Z: -4.83 Magnitude: 1.22
6.84 Hz | Z: -4.83 Magnitude: 0.55
7.81 Hz | Z: -4.83 Magnitude: 0.36
8.79 Hz | Z: -4.83 Magnitude: 0.03
9.77 Hz | Z: -4.83 Magnitude: 0.63
10.74 Hz | Z: -4.83 Magnitude: 0.62
11.72 Hz | Z: -4.84 Magnitude: 0.68
12.70 Hz | Z: -4.84 Magnitude: 0.61
13.67 Hz | Z: -4.84 Magnitude: 0.80
14.65 Hz | Z: -4.85 Magnitude: 0.70
15.63 Hz | Z: -4.85 Magnitude: 0.31
16.60 Hz | Z: -4.85 Magnitude: 0.50
17.58 Hz | Z: -4.85 Magnitude: 0.05
18.55 Hz | Z: -4.85 Magnitude: 0.33
19.53 Hz | Z: -4.85 Magnitude: 0.23
20.51 Hz | Z: -4.84 Magnitude: 0.38
21.48 Hz | Z: -4.85 Magnitude: 0.16
22.46 Hz | Z: -4.85 Magnitude: 0.24
23.44 Hz | Z: -4.85 Magnitude: 0.37
24.41 Hz | Z: -4.85 Magnitude: 0.04
25.39 Hz | Z: -4.85 Magnitude: 0.04
26.37 Hz | Z: -4.85 Magnitude: 0.10
27.34 Hz | Z: -4.85 Magnitude: 0.15
28.32 Hz | Z: -4.85 Magnitude: 0.30
29.30 Hz | Z: -4.84 Magnitude: 0.09
30.27 Hz | Z: -4.85 Magnitude: 0.23
31.25 Hz | Z: -4.84 Magnitude: 0.09
32.23 Hz | Z: -4.84 Magnitude: 0.23
33.20 Hz | Z: -4.84 Magnitude: 0.03
34.18 Hz | Z: -4.84 Magnitude: 0.18
35.16 Hz | Z: -4.84 Magnitude: 0.17
36.13 Hz | Z: -4.84 Magnitude: 0.12
37.11 Hz | Z: -4.84 Magnitude: 0.23
38.09 Hz | Z: -4.84 Magnitude: 0.17
39.06 Hz | Z: -4.84 Magnitude: 0.26
40.04 Hz | Z: -4.83 Magnitude: 0.13
41.02 Hz | Z: -4.83 Magnitude: 0.18
41.99 Hz | Z: -4.83 Magnitude: 0.14
42.97 Hz | Z: -4.83 Magnitude: 0.14
43.95 Hz | Z: -4.84 Magnitude: 0.12
44.92 Hz | Z: -4.84 Magnitude: 0.11
45.90 Hz | Z: -4.83 Magnitude: 0.08
46.88 Hz | Z: -4.83 Magnitude: 0.15
47.85 Hz | Z: -4.84 Magnitude: 0.14
48.83 Hz | Z: -4.83 Magnitude: 0.15
49.80 Hz | Z: -4.83 Magnitude: 0.07
50.78 Hz | Z: -4.83 Magnitude: 0.07
51.76 Hz | Z: -4.83 Magnitude: 0.11
52.73 Hz | Z: -4.83 Magnitude: 0.02
53.71 Hz | Z: -4.83 Magnitude: 0.08
54.69 Hz | Z: -4.83 Magnitude: 0.06
55.66 Hz | Z: -4.83 Magnitude: 0.10
56.64 Hz | Z: -4.83 Magnitude: 0.11
57.62 Hz | Z: -4.83 Magnitude: 0.05
58.59 Hz | Z: -4.83 Magnitude: 0.12
59.57 Hz | Z: -4.83 Magnitude: 0.02
60.55 Hz | Z: -4.83 Magnitude: 0.03
61.52 Hz | Z: -4.83 Magnitude: 0.06
62.50 Hz | Z: -4.83 Magnitude: 0.09
63.48 Hz | Z: -4.83 Magnitude: 0.06
64.45 Hz | Z: -4.83 Magnitude: 0.09
65.43 Hz | Z: -4.83 Magnitude: 0.07
66.41 Hz | Z: -4.83 Magnitude: 0.04
67.38 Hz | Z: -4.83 Magnitude: 0.14
68.36 Hz | Z: -4.83 Magnitude: 0.03
69.34 Hz | Z: -4.83 Magnitude: 0.19
70.31 Hz | Z: -4.83 Magnitude: 0.03
71.29 Hz | Z: -4.83 Magnitude: 0.13
72.27 Hz | Z: -4.83 Magnitude: 0.09
73.24 Hz | Z: -4.83 Magnitude: 0.11
74.22 Hz | Z: -4.82 Magnitude: 0.07
75.20 Hz | Z: -4.83 Magnitude: 0.07
76.17 Hz | Z: -4.82 Magnitude: 0.03
77.15 Hz | Z: -4.83 Magnitude: 0.01
78.12 Hz | Z: -4.84 Magnitude: 0.05
79.10 Hz | Z: -4.84 Magnitude: 0.01
80.08 Hz | Z: -4.84 Magnitude: 0.02
81.05 Hz | Z: -4.84 Magnitude: 0.05
82.03 Hz | Z: -4.84 Magnitude: 0.04
83.01 Hz | Z: -4.85 Magnitude: 0.05
83.98 Hz | Z: -4.85 Magnitude: 0.10
84.96 Hz | Z: -4.84 Magnitude: 0.10
85.94 Hz | Z: -4.84 Magnitude: 0.07
86.91 Hz | Z: -4.85 Magnitude: 0.04
87.89 Hz | Z: -4.85 Magnitude: 0.06
88.87 Hz | Z: -4.85 Magnitude: 0.06
89.84 Hz | Z: -4.85 Magnitude: 0.05
90.82 Hz | Z: -4.85 Magnitude: 0.03
91.80 Hz | Z: -4.84 Magnitude: 0.03
92.77 Hz | Z: -4.84 Magnitude: 0.09
93.75 Hz | Z: -4.84 Magnitude: 0.06
94.73 Hz | Z: -4.84 Magnitude: 0.02
95.70 Hz | Z: -4.83 Magnitude: 0.03
96.68 Hz | Z: -4.83 Magnitude: 0.02
97.66 Hz | Z: -4.83 Magnitude: 0.06
98.63 Hz | Z: -4.84 Magnitude: 0.04
99.61 Hz | Z: -4.84 Magnitude: 0.02
100.59 Hz | Z: -4.83 Magnitude: 0.05
101.56 Hz | Z: -4.83 Magnitude: 0.05
102.54 Hz | Z: -4.83 Magnitude: 0.03
103.52 Hz | Z: -4.83 Magnitude: 0.07
104.49 Hz | Z: -4.83 Magnitude: 0.08
105.47 Hz | Z: -4.83 Magnitude: 0.02
106.45 Hz | Z: -4.83 Magnitude: 0.06
107.42 Hz | Z: -4.83 Magnitude: 0.06
108.40 Hz | Z: -4.83 Magnitude: 0.02
109.37 Hz | Z: -4.83 Magnitude: 0.05
110.35 Hz | Z: -4.83 Magnitude: 0.05
111.33 Hz | Z: -4.82 Magnitude: 0.01
112.30 Hz | Z: -4.82 Magnitude: 0.08
113.28 Hz | Z: -4.82 Magnitude: 0.06
114.26 Hz | Z: -4.82 Magnitude: 0.05
115.23 Hz | Z: -4.82 Magnitude: 0.06
116.21 Hz | Z: -4.82 Magnitude: 0.08
117.19 Hz | Z: -4.83 Magnitude: 0.03
118.16 Hz | Z: -4.83 Magnitude: 0.01
119.14 Hz | Z: -4.83 Magnitude: 0.03
120.12 Hz | Z: -4.83 Magnitude: 0.02
121.09 Hz | Z: -4.84 Magnitude: 0.07
122.07 Hz | Z: -4.84 Magnitude: 0.03
123.05 Hz | Z: -4.84 Magnitude: 0.09
124.02 Hz | Z: -4.84 Magnitude: 0.05
125.00 Hz | Z: -4.84 Magnitude: 0.10
125.98 Hz | Z: -4.84 Magnitude: 0.07
126.95 Hz | Z: -4.84 Magnitude: 0.03
127.93 Hz | Z: -4.84 Magnitude: 0.02
128.91 Hz | Z: -4.84 Magnitude: 0.06
129.88 Hz | Z: -4.85 Magnitude: 0.03
130.86 Hz | Z: -4.85 Magnitude: 0.07
131.84 Hz | Z: -4.84 Magnitude: 0.04
132.81 Hz | Z: -4.84 Magnitude: 0.03
133.79 Hz | Z: -4.84 Magnitude: 0.02
134.77 Hz | Z: -4.84 Magnitude: 0.02
135.74 Hz | Z: -4.83 Magnitude: 0.04
136.72 Hz | Z: -4.83 Magnitude: 0.06
137.70 Hz | Z: -4.83 Magnitude: 0.02
138.67 Hz | Z: -4.83 Magnitude: 0.02
139.65 Hz | Z: -4.83 Magnitude: 0.02
140.62 Hz | Z: -4.83 Magnitude: 0.03
141.60 Hz | Z: -4.83 Magnitude: 0.02
142.58 Hz | Z: -4.83 Magnitude: 0.02
143.55 Hz | Z: -4.83 Magnitude: 0.04
144.53 Hz | Z: -4.83 Magnitude: 0.04
145.51 Hz | Z: -4.82 Magnitude: 0.08
146.48 Hz | Z: -4.83 Magnitude: 0.08
147.46 Hz | Z: -4.82 Magnitude: 0.01
148.44 Hz | Z: -4.83 Magnitude: 0.06
149.41 Hz | Z: -4.82 Magnitude: 0.06
150.39 Hz | Z: -4.83 Magnitude: 0.03
151.37 Hz | Z: -4.83 Magnitude: 0.02
152.34 Hz | Z: -4.83 Magnitude: 0.02
153.32 Hz | Z: -4.83 Magnitude: 0.02
154.30 Hz | Z: -4.83 Magnitude: 0.02
155.27 Hz | Z: -4.84 Magnitude: 0.03
156.25 Hz | Z: -4.84 Magnitude: 0.04
157.23 Hz | Z: -4.84 Magnitude: 0.01
158.20 Hz | Z: -4.84 Magnitude: 0.06
159.18 Hz | Z: -4.84 Magnitude: 0.02
160.16 Hz | Z: -4.84 Magnitude: 0.01
161.13 Hz | Z: -4.85 Magnitude: 0.04
162.11 Hz | Z: -4.85 Magnitude: 0.02
163.09 Hz | Z: -4.85 Magnitude: 0.02
164.06 Hz | Z: -4.85 Magnitude: 0.05
165.04 Hz | Z: -4.85 Magnitude: 0.05
166.02 Hz | Z: -4.85 Magnitude: 0.03
166.99 Hz | Z: -4.86 Magnitude: 0.02
167.97 Hz | Z: -4.86 Magnitude: 0.05
168.95 Hz | Z: -4.86 Magnitude: 0.04
169.92 Hz | Z: -4.86 Magnitude: 0.05
170.90 Hz | Z: -4.86 Magnitude: 0.01
171.87 Hz | Z: -4.86 Magnitude: 0.04
172.85 Hz | Z: -4.86 Magnitude: 0.06
173.83 Hz | Z: -4.86 Magnitude: 0.01
174.80 Hz | Z: -4.86 Magnitude: 0.03
175.78 Hz | Z: -4.86 Magnitude: 0.04
176.76 Hz | Z: -4.86 Magnitude: 0.01
177.73 Hz | Z: -4.85 Magnitude: 0.06
178.71 Hz | Z: -4.85 Magnitude: 0.01
179.69 Hz | Z: -4.85 Magnitude: 0.05
180.66 Hz | Z: -4.85 Magnitude: 0.03
181.64 Hz | Z: -4.85 Magnitude: 0.04
182.62 Hz | Z: -4.84 Magnitude: 0.02
183.59 Hz | Z: -4.84 Magnitude: 0.04
184.57 Hz | Z: -4.84 Magnitude: 0.04
185.55 Hz | Z: -4.83 Magnitude: 0.03
186.52 Hz | Z: -4.83 Magnitude: 0.05
187.50 Hz | Z: -4.83 Magnitude: 0.02
188.48 Hz | Z: -4.83 Magnitude: 0.02
189.45 Hz | Z: -4.83 Magnitude: 0.04
190.43 Hz | Z: -4.83 Magnitude: 0.03
191.41 Hz | Z: -4.83 Magnitude: 0.04
192.38 Hz | Z: -4.84 Magnitude: 0.01
193.36 Hz | Z: -4.84 Magnitude: 0.06
194.34 Hz | Z: -4.84 Magnitude: 0.02
195.31 Hz | Z: -4.84 Magnitude: 0.04
196.29 Hz | Z: -4.84 Magnitude: 0.02
197.27 Hz | Z: -4.84 Magnitude: 0.03
198.24 Hz | Z: -4.84 Magnitude: 0.02
199.22 Hz | Z: -4.85 Magnitude: 0.02
200.20 Hz | Z: -4.85 Magnitude: 0.01
201.17 Hz | Z: -4.85 Magnitude: 0.01
202.15 Hz | Z: -4.84 Magnitude: 0.02
203.12 Hz | Z: -4.85 Magnitude: 0.03
204.10 Hz | Z: -4.85 Magnitude: 0.03
205.08 Hz | Z: -4.85 Magnitude: 0.01
206.05 Hz | Z: -4.84 Magnitude: 0.03
207.03 Hz | Z: -4.84 Magnitude: 0.05
208.01 Hz | Z: -4.84 Magnitude: 0.05
208.98 Hz | Z: -4.84 Magnitude: 0.02
209.96 Hz | Z: -4.84 Magnitude: 0.02
210.94 Hz | Z: -4.84 Magnitude: 0.03
211.91 Hz | Z: -4.84 Magnitude: 0.03
212.89 Hz | Z: -4.84 Magnitude: 0.03
213.87 Hz | Z: -4.84 Magnitude: 0.01
214.84 Hz | Z: -4.84 Magnitude: 0.01
215.82 Hz | Z: -4.83 Magnitude: 0.00
216.80 Hz | Z: -4.83 Magnitude: 0.00
217.77 Hz | Z: -4.83 Magnitude: 0.02
218.75 Hz | Z: -4.83 Magnitude: 0.01
219.73 Hz | Z: -4.83 Magnitude: 0.03
220.70 Hz | Z: -4.83 Magnitude: 0.04
221.68 Hz | Z: -4.83 Magnitude: 0.04
222.66 Hz | Z: -4.84 Magnitude: 0.02
223.63 Hz | Z: -4.85 Magnitude: 0.02
224.61 Hz | Z: -4.85 Magnitude: 0.02
225.59 Hz | Z: -4.85 Magnitude: 0.04
226.56 Hz | Z: -4.85 Magnitude: 0.01
227.54 Hz | Z: -4.85 Magnitude: 0.02
228.52 Hz | Z: -4.85 Magnitude: 0.03
229.49 Hz | Z: -4.85 Magnitude: 0.02
230.47 Hz | Z: -4.84 Magnitude: 0.04
231.45 Hz | Z: -4.84 Magnitude: 0.01
232.42 Hz | Z: -4.84 Magnitude: 0.01
233.40 Hz | Z: -4.84 Magnitude: 0.02
234.37 Hz | Z: -4.84 Magnitude: 0.02
235.35 Hz | Z: -4.84 Magnitude: 0.01
236.33 Hz | Z: -4.84 Magnitude: 0.03
237.30 Hz | Z: -4.84 Magnitude: 0.03
238.28 Hz | Z: -4.84 Magnitude: 0.02
239.26 Hz | Z: -4.84 Magnitude: 0.04
240.23 Hz | Z: -4.84 Magnitude: 0.03
241.21 Hz | Z: -4.84 Magnitude: 0.01
242.19 Hz | Z: -4.84 Magnitude: 0.03
243.16 Hz | Z: -4.84 Magnitude: 0.02
244.14 Hz | Z: -4.84 Magnitude: 0.01
245.12 Hz | Z: -4.84 Magnitude: 0.02
246.09 Hz | Z: -4.84 Magnitude: 0.04
247.07 Hz | Z: -4.85 Magnitude: 0.02
248.05 Hz | Z: -4.85 Magnitude: 0.01
249.02 Hz | Z: -4.85 Magnitude: 0.02
Peak: 5.90
Loop: 9
0.00 Hz | Z: -4.81 Magnitude: 2469.29
0.98 Hz | Z: -4.82 Magnitude: 0.69
1.95 Hz | Z: -4.82 Magnitude: 0.87
2.93 Hz | Z: -4.81 Magnitude: 0.83
3.91 Hz | Z: -4.81 Magnitude: 1.50
4.88 Hz | Z: -4.81 Magnitude: 1.08
5.86 Hz | Z: -4.81 Magnitude: 0.78
6.84 Hz | Z: -4.81 Magnitude: 0.05
